ensemblID	gene_name	logFC_prenatal	SE_prenatal	logFC_adult	SE_adult	PRENATAL	ADULT	SHARED0.5	SHARED1	SHARED2	OPPOSITE	specificity	sexDE_prenatal_direction	sexDE_adult_direction	sexDE	sexDEsimplified	sexDEfinal	sexDE_origin	annot	Region	annotXCI
ENSG00000129625	REEP5	-0.21177408901455	0.0445350669808182	-0.0349155954988331	0.0101873599926048	0.8095	0	0.1905	0	0	0	Prenatal	male-biased	male-biased	common male-biased	male-biased	NA	common	Autosome	NA	NA
ENSG00000129636	ITFG1	-0.19052574619446	0.0421124800853401	-0.0358459082996159	0.0121972950137312	0.702	0	0.298	0	0	0	Unclassified	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000129680	MAP7D3	0.267854218184304	0.0828363736423859	0.0197796429426933	0.0217634707071012	0.9665	0	0.0335	0	0	0	Prenatal	female-biased	ns	prenatal female-biased	female-biased	NA	prenatal	X chr	nonPAR	Inactive
ENSG00000129682	FGF13	-0.199862959804358	0.0471370541416121	-0.0574922849311526	0.0236403646424182	0.2995	0	0.699	0.001	5e-04	0	Unclassified	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	X chr	nonPAR	Variable
ENSG00000129932	DOHH	-0.430288571046097	0.132058632732213	-0.0774427870492001	0.0182051323351693	0.0095	0	0.9825	0.004	0.003	0.001	Shared	male-biased	male-biased	common male-biased	male-biased	male-biased	common	Autosome	NA	NA
ENSG00000129951	LPPR3	-0.439075252802969	0.112359767783961	-0.158829261131874	0.0311768887060175	0	0	0.996	0.004	0	0	Shared	male-biased	male-biased	common male-biased	male-biased	male-biased	common	Autosome	NA	NA
ENSG00000130005	GAMT	-0.36752389813855	0.109243572476416	-0.0515559495510018	0.0158779013669426	0.387	5e-04	0.6085	0.0025	0.001	5e-04	Unclassified	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000130021	PUDP	0.447087313657599	0.0802777391551214	0.548643333022079	0.0203603924979215	0	0	0	0.8425	0.1575	0	Shared	female-biased	female-biased	common female-biased	female-biased	female-biased	common	X chr	nonPAR	Escape
ENSG00000130045	NXNL2	0.213230453163893	0.0702872719774292	-0.0681294050639241	0.0384939393291642	0.944	5e-04	0.012	0	0	0.0435	Prenatal	female-biased	ns	prenatal female-biased	female-biased	NA	prenatal	Autosome	NA	NA
ENSG00000130119	GNL3L	0.235053305791506	0.073702541286117	0.00781208793717499	0.0237133428858148	0.975	0	0.024	0	0.001	0	Prenatal	female-biased	ns	prenatal female-biased	female-biased	NA	prenatal	X chr	nonPAR	Inactive
ENSG00000130303	BST2	-0.187577425104909	0.173947499925892	0.129500111774264	0.0380623209275937	0.1145	0.0475	0.2995	0.0345	0.0525	0.4515	Unclassified	ns	female-biased	adult female-biased	female-biased	NA	adult	Autosome	NA	NA
ENSG00000130305	NSUN5	-0.251576919393933	0.0692878576144534	-0.00500460139680343	0.0115194378829668	0.998	0	0.002	0	0	0	Prenatal	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000130311	DDA1	-0.252545819457839	0.0641496960772757	-0.0260855437737151	0.00958093009032629	0.9645	0	0.0355	0	0	0	Prenatal	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000130312	MRPL34	-0.331403356810063	0.090949064447517	-0.0634163860102854	0.0201101759384217	0.234	5e-04	0.7605	0.004	5e-04	5e-04	Unclassified	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000130347	RTN4IP1	-0.188770789278495	0.0565149160132482	-0.029077023905552	0.0148768882701829	0.8365	0	0.161	0.0015	5e-04	5e-04	Prenatal	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000130413	STK33	0.210654718286999	0.0640578088651468	-0.00613646316107241	0.02502003112115	0.9875	0	0.0115	0	0	0.001	Prenatal	female-biased	ns	prenatal female-biased	female-biased	NA	prenatal	Autosome	NA	NA
ENSG00000130489	SCO2	-0.308113667529013	0.0871932722557662	-0.0638660161067778	0.0400730178797493	0.649	0	0.3485	0.0015	0.001	0	Unclassified	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000130511	SSBP4	-0.306485884478499	0.118562671724419	-0.065502289591789	0.014490026423576	0.0085	0.0025	0.975	0.0075	0.0055	0.001	Shared	ns	male-biased	adult male-biased	male-biased	male-biased	adult	Autosome	NA	NA
ENSG00000130528	HRC	-0.0233215868248912	0.155835772508352	0.14655347270422	0.0410528443518476	0.041	0.0495	0.546	0.055	0.0765	0.232	Unclassified	ns	female-biased	adult female-biased	female-biased	NA	adult	Autosome	NA	NA
ENSG00000130540	SULT4A1	-0.0687709220869564	0.0620169239601473	-0.0721573454595385	0.0175962602262409	0.01	0.0075	0.89	0.0395	0.0355	0.0175	Shared	ns	male-biased	adult male-biased	male-biased	male-biased	adult	Autosome	NA	NA
ENSG00000130559	CAMSAP1	-0.105542609444797	0.0305051040082113	-0.0326451777652285	0.00924932550936899	0.2205	0.001	0.7745	0.0035	5e-04	0	Unclassified	male-biased	male-biased	common male-biased	male-biased	NA	common	Autosome	NA	NA
ENSG00000130560	UBAC1	-0.228949300861457	0.0628402506982575	-0.0203230901018061	0.0153298431174833	0.973	0	0.0255	5e-04	0	0.001	Prenatal	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000130638	ATXN10	-0.2001931962204	0.0542258584024933	-0.00416866055982965	0.0120647158253279	0.9965	0	0.0035	0	0	0	Prenatal	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000130643	CALY	-0.381125706393463	0.124097100382738	-0.0968987079166554	0.0231873466262546	0.004	5e-04	0.984	0.0085	0.003	0	Shared	male-biased	male-biased	common male-biased	male-biased	male-biased	common	Autosome	NA	NA
ENSG00000130653	PNPLA7	-0.0141725101080726	0.116788599864019	-0.125248031545097	0.0337148187402197	0.033	0.0505	0.6105	0.068	0.0745	0.1635	Unclassified	ns	male-biased	adult male-biased	male-biased	NA	adult	Autosome	NA	NA
ENSG00000130695	CEP85	0.127211556883408	0.0336750929343096	0.0155102739370021	0.0186655294718524	0.894	0	0.1045	0.001	0	5e-04	Prenatal	female-biased	ns	prenatal female-biased	female-biased	NA	prenatal	Autosome	NA	NA
ENSG00000130706	ADRM1	-0.337495233804598	0.102872226107936	-0.0175721952991299	0.0119938817551662	0.9825	0	0.0165	5e-04	0	5e-04	Prenatal	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000130717	UCK1	-0.201609619104541	0.0639996703822549	0.00517813921402271	0.0126136113966923	0.991	0	0.0085	0	0	5e-04	Prenatal	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000130720	FIBCD1	-0.474487386218897	0.149792069583845	0.0209349794734731	0.0755698864681678	0.9275	0	0.069	5e-04	0.0015	0.0015	Prenatal	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000130724	CHMP2A	-0.266155485288478	0.0856118585122796	0.000425583168205114	0.0113190140001717	0.9955	0	0.0045	0	0	0	Prenatal	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000130725	UBE2M	-0.251998194952239	0.0724862740611323	-0.00546430120247767	0.0135701561711956	0.9945	0	0.005	5e-04	0	0	Prenatal	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000130733	YIPF2	-0.362381711308543	0.0940991795879295	0.0160828017301324	0.0108960601583921	1	0	0	0	0	0	Prenatal	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000130741	EIF2S3	0.114896477695805	0.0344967241058909	0.312271647678214	0.0114755624936345	0	0.0055	0	0	0.9945	0	Shared	female-biased	female-biased	common female-biased	female-biased	female-biased	common	X chr	nonPAR	Escape
ENSG00000130748	TMEM160	-0.713161499548398	0.187345534229909	-0.0319975966692291	0.0443814289643142	0.9495	0	0.0495	5e-04	0	5e-04	Prenatal	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000130764	LRRC47	-0.181523481280108	0.0481964020597738	-0.00616992630684018	0.010845199557552	0.992	0	0.0075	0	0	5e-04	Prenatal	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000130770	ATPIF1	-0.254580190125148	0.0675469130957788	-0.0414440929828528	0.0129622837193733	0.5985	0	0.3975	0.0015	0.0015	0.001	Unclassified	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000130813	C19orf66	-0.374582792712144	0.10740711270981	-0.00479205217171891	0.0149376853030384	0.9965	0	0.003	5e-04	0	0	Prenatal	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000130822	PNCK	-0.272962882929547	0.10220902338422	-0.0671477743608679	0.0201867824107015	0.074	0	0.914	0.0075	0.0035	0.001	Shared	ns	male-biased	adult male-biased	male-biased	male-biased	adult	X chr	nonPAR	Variable
ENSG00000130844	ZNF331	0.124398068810866	0.0367582400938557	0.0180434362423631	0.0262832159524144	0.82	0	0.1785	5e-04	0	0.001	Prenatal	female-biased	ns	prenatal female-biased	female-biased	NA	prenatal	Autosome	NA	NA
ENSG00000130881	LRP3	-0.355407481841503	0.094995445031829	-0.0571880521840558	0.0207193540237185	0.5385	0	0.4585	0.0025	0	5e-04	Unclassified	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000130985	UBA1	0.168882474018667	0.0467680318641692	0.182619657437357	0.0115997361833332	0	0.001	0.046	0.7325	0.2205	0	Shared	female-biased	female-biased	common female-biased	female-biased	female-biased	common	X chr	nonPAR	Escape
ENSG00000131037	EPS8L1	-0.406266858959098	0.115552244190128	0.16310814086026	0.0551160846138633	0.4765	0.0025	0.002	0	0.001	0.518	Unclassified	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000131043	AAR2	-0.177039372892702	0.0541961367217661	0.0151681926223276	0.0114213648980333	0.9975	0	0.002	0	0	5e-04	Prenatal	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000131080	EDA2R	0.298816715960662	0.067569312467339	0.0081575372661563	0.0615116594184649	0.921	0	0.079	0	0	0	Prenatal	female-biased	ns	prenatal female-biased	female-biased	NA	prenatal	X chr	nonPAR	Inactive
ENSG00000131089	ARHGEF9	0.102722497140497	0.0449207117986345	-0.0430965691513466	0.00994024049828264	0.449	0.0145	0.041	0.0025	0.01	0.483	Unclassified	ns	male-biased	adult male-biased	male-biased	NA	adult	X chr	nonPAR	Inactive
ENSG00000131100	ATP6V1E1	-0.191777406098306	0.0539126659936846	-0.0297787445857492	0.0107415321785174	0.788	0	0.2095	0.0015	5e-04	5e-04	Unclassified	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000131116	ZNF428	-0.392304646683707	0.0958752615920865	-0.0555844055041404	0.0157292175895392	0.4235	0	0.574	0.0025	0	0	Unclassified	male-biased	male-biased	common male-biased	male-biased	NA	common	Autosome	NA	NA
ENSG00000131143	COX4I1	-0.243724011430645	0.0728957908866427	-0.0287985746851716	0.011227573834622	0.892	0	0.107	5e-04	0	5e-04	Prenatal	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000131174	COX7B	-0.227735398006662	0.069505650132899	-0.0336627050486811	0.0118413997161295	0.749	0	0.2505	5e-04	0	0	Unclassified	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	X chr	nonPAR	Variable
ENSG00000131187	F12	-0.694185037186318	0.142577766068111	-0.0623620814278913	0.0260311620788476	0.928	0	0.072	0	0	0	Prenatal	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000131188	PRR7	-0.463225850159625	0.133075032404545	-0.119882849452087	0.0257933336915902	0.001	5e-04	0.9925	0.005	0.001	0	Shared	male-biased	male-biased	common male-biased	male-biased	male-biased	common	Autosome	NA	NA
ENSG00000131269	ABCB7	0.049958406429394	0.0510669192965506	0.0486356794850252	0.0137861363882903	0.088	0.0125	0.816	0.0325	0.0245	0.0265	Shared	ns	female-biased	adult female-biased	female-biased	female-biased	adult	X chr	nonPAR	Inactive
ENSG00000131370	SH3BP5	-0.227348229648615	0.0728866777222759	-0.059310200824177	0.0289766119034815	0.461	5e-04	0.5355	0.002	5e-04	5e-04	Unclassified	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000131378	RFTN1	-0.109467246187441	0.109754711855721	0.0962982861070551	0.0287739931761592	0.1535	0.0505	0.2755	0.0275	0.0455	0.4475	Unclassified	ns	female-biased	adult female-biased	female-biased	NA	adult	Autosome	NA	NA
ENSG00000131409	LRRC4B	-0.388039760910576	0.133712834947388	-0.062967422387587	0.0147749419913474	0.0265	0.001	0.959	0.009	0.003	0.0015	Shared	ns	male-biased	adult male-biased	male-biased	male-biased	adult	Autosome	NA	NA
ENSG00000131446	MGAT1	-0.0645784803465012	0.0461845902671376	0.0459956860562064	0.0123030790653454	0.352	0.0295	0.152	0.0205	0.031	0.415	Unclassified	ns	female-biased	adult female-biased	female-biased	NA	adult	Autosome	NA	NA
ENSG00000131469	RPL27	-0.325716544998525	0.101005903367965	-0.00455190802602319	0.0119155498002742	0.9935	0	0.0055	5e-04	0	5e-04	Prenatal	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000131477	RAMP2	-0.35493438419025	0.0984004145323569	0.0423321815813429	0.0389360963217983	0.996	0	0.003	0	0	0.001	Prenatal	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000131495	NDUFA2	-0.244667124554352	0.094796347246313	-0.044794108560277	0.0119459353844363	0.1755	0.001	0.803	0.0105	0.0045	0.0055	Shared	ns	male-biased	adult male-biased	male-biased	male-biased	adult	Autosome	NA	NA
ENSG00000131503	ANKHD1	0.129458265321341	0.0267616382232279	0.0151396397162773	0.0118635558366441	0.9575	0	0.042	0	0	5e-04	Prenatal	female-biased	ns	prenatal female-biased	female-biased	NA	prenatal	Autosome	NA	NA
ENSG00000131508	UBE2D2	-0.162295107911982	0.0487244077139652	-0.0199370161955461	0.00773341796813756	0.923	0	0.0765	5e-04	0	0	Prenatal	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000131584	ACAP3	-0.0261324514604152	0.120595259068202	-0.0519205476783838	0.0144630982293822	0.089	0.0125	0.7825	0.024	0.0185	0.0735	Shared	ns	male-biased	adult male-biased	male-biased	male-biased	adult	Autosome	NA	NA
ENSG00000131591	C1orf159	-0.18426492166649	0.108049282863534	-0.0760124851496744	0.0208048650440675	0.0255	0.0025	0.9335	0.02	0.0105	0.008	Shared	ns	male-biased	adult male-biased	male-biased	male-biased	adult	Autosome	NA	NA
ENSG00000131634	TMEM204	-0.140564534607102	0.137298644229773	0.155979316870863	0.0438119649022517	0.071	0.07	0.1445	0.0175	0.063	0.634	Unclassified	ns	female-biased	adult female-biased	female-biased	NA	adult	Autosome	NA	NA
ENSG00000131747	TOP2A	0.373349103045653	0.0628704261737487	0.014914203492407	0.0715469079494184	0.943	0	0.057	0	0	0	Prenatal	female-biased	ns	prenatal female-biased	female-biased	NA	prenatal	Autosome	NA	NA
ENSG00000131773	KHDRBS3	-0.285442380362195	0.0918158454232693	0.0294834065035035	0.0187851144798582	0.99	0	0.0055	0	0.001	0.0035	Prenatal	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000131779	PEX11B	-0.1360944148172	0.0314706824903936	-0.0174089274355812	0.0117931060803488	0.945	0	0.055	0	0	0	Prenatal	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000131828	PDHA1	-0.137111083457346	0.039992051987815	0.0199932155895131	0.0143108250648062	0.992	0	0.003	0	0	0.005	Prenatal	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	X chr	nonPAR	Inactive
ENSG00000131831	RAI2	-0.383494891526039	0.0721895044185006	-0.0116048756361405	0.019295100491328	1	0	0	0	0	0	Prenatal	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	X chr	nonPAR	Inactive
ENSG00000131844	MCCC2	0.0808735737817033	0.0454459683206186	0.0729016789066144	0.0161330683451537	0.0045	0.004	0.895	0.056	0.0345	0.006	Shared	ns	female-biased	adult female-biased	female-biased	female-biased	adult	Autosome	NA	NA
ENSG00000131871	VIMP	-0.227135302151109	0.0587184451940092	-0.00225205500372563	0.0139028816975623	0.998	0	0.002	0	0	0	Prenatal	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000131943	C19orf12	-0.134712451295272	0.0390768960043152	-0.0369983720785353	0.0101567739575204	0.2	0	0.7925	0.006	5e-04	0.001	Unclassified	male-biased	male-biased	common male-biased	male-biased	NA	common	Autosome	NA	NA
ENSG00000131951	LRRC9	0.317948034771627	0.100514775635888	-0.0211922457905295	0.0403022996421701	0.9755	0	0.018	5e-04	5e-04	0.0055	Prenatal	female-biased	ns	prenatal female-biased	female-biased	NA	prenatal	Autosome	NA	NA
ENSG00000131966	ACTR10	-0.198088604102489	0.0498228734519996	-0.0129524739785173	0.0140687338866539	0.989	0	0.011	0	0	0	Prenatal	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000131969	ABHD12B	0.258408476554456	0.0782376664169852	-0.0575906981742259	0.0379785267733589	0.9805	0	0.0065	0	0	0.013	Prenatal	female-biased	ns	prenatal female-biased	female-biased	NA	prenatal	Autosome	NA	NA
ENSG00000132004	FBXW9	-0.344355311665802	0.109795284768564	-0.00825949401971521	0.0149198617386042	0.988	0	0.0115	0	0	5e-04	Prenatal	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000132122	SPATA6	0.161400295304927	0.0520589453749023	0.00620425073401126	0.0190084505737685	0.9635	0	0.035	5e-04	0	0.001	Prenatal	female-biased	ns	prenatal female-biased	female-biased	NA	prenatal	Autosome	NA	NA
ENSG00000132199	ENOSF1	0.370234477402126	0.0567483904539602	-0.104593145008644	0.029555941728731	0.9855	0	0	0	0	0.0145	Prenatal	female-biased	male-biased	opposite	opposite	NA	common	Autosome	NA	NA
ENSG00000132254	ARFIP2	-0.159987085930167	0.0411819368395596	-0.0098256012913075	0.0106650064007306	0.988	0	0.012	0	0	0	Prenatal	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000132394	EEFSEC	-0.253764322879674	0.0757213939316143	0.0235727234217899	0.0142876941252511	0.995	0	0.0025	0	0	0.0025	Prenatal	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000132405	TBC1D14	-0.20546368897105	0.0355493577311221	-0.00386430743219751	0.0144943979102072	0.999	0	0.001	0	0	0	Prenatal	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000132423	COQ3	-0.181949720696972	0.0585465405281622	-0.0069118922691886	0.0142331040422267	0.982	0	0.018	0	0	0	Prenatal	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000132424	PNISR	0.184054649446526	0.0449713915233861	0.0341936017326268	0.0120850997261272	0.6985	0	0.3	5e-04	0.001	0	Unclassified	female-biased	ns	prenatal female-biased	female-biased	NA	prenatal	Autosome	NA	NA
ENSG00000132434	LANCL2	-0.163910085708088	0.0529801383306973	-0.0310226017108352	0.0141625670445457	0.6805	5e-04	0.3175	0.001	5e-04	0	Unclassified	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000132535	DLG4	-0.00558921172886787	0.0641790421606205	-0.0611436479126529	0.0178635413655761	0.113	0.03	0.6525	0.043	0.058	0.1035	Unclassified	ns	male-biased	adult male-biased	male-biased	NA	adult	Autosome	NA	NA
ENSG00000132563	REEP2	-0.172334223497642	0.0910787374815701	-0.0657857642057914	0.0144973459893593	0.0045	0.003	0.9625	0.014	0.0095	0.0065	Shared	ns	male-biased	adult male-biased	male-biased	male-biased	adult	Autosome	NA	NA
ENSG00000132591	ERAL1	-0.106691045353999	0.0329569464585839	0.00459675988583066	0.00816924599313155	0.989	0	0.01	0	0	0.001	Prenatal	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000132612	VPS4A	-0.137420060474968	0.0401150318581121	-0.0281592554790177	0.0112692154468869	0.652	5e-04	0.3435	0.001	0.003	0	Unclassified	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000132639	SNAP25	-0.260631400964565	0.0978137238642228	-0.0932382913308519	0.0216571352028477	0.002	0.001	0.9805	0.014	0.0015	0.001	Shared	ns	male-biased	adult male-biased	male-biased	male-biased	adult	Autosome	NA	NA
ENSG00000132661	NXT1	-0.314215717539154	0.0824959205290078	0.00764267268408784	0.0168451758617316	0.9995	0	5e-04	0	0	0	Prenatal	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000132681	ATP1A4	0.427702595971488	0.121664500031888	0.0824640330612339	0.0539232186102304	0.5895	0	0.406	0.0035	0	0.001	Unclassified	female-biased	ns	prenatal female-biased	female-biased	NA	prenatal	Autosome	NA	NA
ENSG00000132716	DCAF8	0.12742812646092	0.0256581474860661	0.00979114732492381	0.00947769082429088	0.9885	0	0.0115	0	0	0	Prenatal	female-biased	ns	prenatal female-biased	female-biased	NA	prenatal	Autosome	NA	NA
ENSG00000132780	NASP	0.144935921552553	0.0377352595087754	0.029864119449132	0.0163456984656216	0.7415	0	0.258	5e-04	0	0	Unclassified	female-biased	ns	prenatal female-biased	female-biased	NA	prenatal	Autosome	NA	NA
ENSG00000132821	VSTM2L	-0.574318268386451	0.176672179180083	-0.0187548493211254	0.0275836522324387	0.974	0	0.025	0	0	0.001	Prenatal	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
