gene_id gene_name gene_type chr logFC AveExpr t P.Value adj.P.Val B qvalue Male VarMale Female VarFemale
ENSG00000138758 SEPT11 protein_coding 4 -0.0470357091889432 7.17498865983279 -2.41320901399575 0.0168297696592735 0.0826421789420482 -5.59122912890063 0.0453058528518506 7.21405140766877 0.0548699770170276 7.07981760146876 0.252260691169478
ENSG00000124422 USP22 protein_coding 17 -0.0574835515647284 7.94502424383006 -2.40212912627889 0.0173312290237324 0.0843048746660967 -5.59395075437543 0.0462173710230253 8.00818447335784 0.118569118841853 7.79114295734419 0.338650681521692
ENSG00000036530 CYP46A1 protein_coding 14 -0.0592833598640978 6.75618556922463 -2.41562421688086 0.0167221815202241 0.0822801479366486 -5.59439295049226 0.0451073812763378 6.83416722679902 0.145621789015622 6.56619389440702 0.54526525865262
ENSG00000142173 COL6A2 protein_coding 21 0.112376424585984 3.79703945537436 2.32125861131407 0.02140874494736 0.0974079576155981 -5.59506254452336 0.0534007047106813 3.73516667335838 0.526849514781242 3.94778405155873 0.81316666956131
ENSG00000109832 DDX25 protein_coding 11 -0.0509806561453922 4.83978586977124 -2.38955793917046 0.0179161449670976 0.0861097753887138 -5.59533764717731 0.0472068484012589 4.89892422512565 0.0779057073226414 4.69570333127139 0.478924076073148
ENSG00000168826 ZBTB49 protein_coding 4 0.0582107331390124 2.02288530853887 2.14531400816576 0.0332865030595772 0.133035048508131 -5.59544860512748 0.0729320839431732 2.01371106532728 0.0342072405531323 2.04523710109077 0.036157736665256
ENSG00000164405 UQCRQ protein_coding 5 0.0688138878662393 5.15092434602925 2.40074995677129 0.0173945640161235 0.0844512825902493 -5.59744368473874 0.0462976343456157 5.10099235798343 0.203994200317652 5.27257682599544 0.192197254384455
ENSG00000090054 SPTLC1 protein_coding 9 0.0591445691495704 5.43958403705102 2.40903404118125 0.0170171945958888 0.0833205304461687 -5.59751262039529 0.0456777367230282 5.41898488370465 0.0495469570218848 5.48977106520401 0.0423933680456057
ENSG00000172315 TP53RK protein_coding 20 0.0501090783595032 3.37106714296486 2.28586656102538 0.0234436606099359 0.104199853454917 -5.59761961134702 0.0571241379190076 3.35171213593556 0.0483055789608695 3.41822297827263 0.0500595333125693
ENSG00000104967 NOVA2 protein_coding 19 -0.0729258243199565 6.40797552492073 -2.41533173746079 0.0167351778818237 0.082318704153824 -5.59818596539228 0.0451285184525865 6.4873075454657 0.160709292557688 6.2146938748657 0.299493277027274
ENSG00000198113 TOR4A protein_coding 9 0.113832050496016 0.307104202482281 1.94112103883929 0.0538269033159562 0.182963298891143 -5.59844141100057 0.100303602869233 0.264076221344766 0.50711075335801 0.411936011071864 0.67865814840262
ENSG00000272953 RP11-1275H24.2 lincRNA 7 0.118039047145112 -0.141167678771255 1.89798999851698 0.0593199725454285 0.194611912618122 -5.59861631713918 0.106689571707405 -0.231341042846544 0.370914332427494 0.0785274264303576 0.511210093425385
ENSG00000133111 RFXAP protein_coding 13 0.0598342965241329 2.84969070378449 2.23838932893585 0.0264381774180335 0.113498700311698 -5.59883713412306 0.0622219244582596 2.80915569215421 0.148540374711941 2.94844873212008 0.0961065847948445
ENSG00000186827 TNFRSF4 protein_coding 1 0.147857761466214 -0.879859365312072 1.80751608082024 0.0723745241181929 0.220261654282457 -5.60094923049479 0.120751197821441 -0.910032114370993 0.404986794936491 -0.806347576695793 0.322866825014917
ENSG00000130159 ECSIT protein_coding 19 -0.043409681235485 5.36646393561125 -2.40551926310305 0.0171764113241556 0.083842751971521 -5.60146123787605 0.0459640274753603 5.40346449883515 0.0932642537113492 5.27631710884755 0.142832686347138
ENSG00000173110 HSPA6 protein_coding 1 0.415752426868897 -0.500650136528965 1.89560781692726 0.059636561271608 0.19506303576065 -5.60197379208979 0.106936885112921 -0.573712625085895 3.28307369873752 -0.322643346226626 4.4233373891552
ENSG00000108669 CYTH1 protein_coding 17 0.0421614307416184 6.33258570861971 2.41464681571716 0.0167656474681088 0.0824431591896647 -5.60329612960851 0.0451967468271605 6.30101557740016 0.112664452124186 6.40950202831823 0.28460745291575
ENSG00000164741 DLC1 protein_coding 8 0.0597898990933952 5.52912056433162 2.40866287804391 0.0170339461006207 0.0833769586367294 -5.60399733995044 0.0457086716200864 5.49676114658439 0.0731289700647816 5.60795987302489 0.144573004522036
ENSG00000162236 STX5 protein_coding 11 0.0367710704582692 4.60901181773196 2.37474148609981 0.0186278646784277 0.0883065965379727 -5.60401357388498 0.0484111832458175 4.59931984789366 0.0302933346649152 4.63262498061072 0.0307646510845401
ENSG00000148468 FAM171A1 protein_coding 10 -0.0473823920225582 7.18249109990908 -2.40837317809588 0.0170470311089937 0.0834044563601784 -5.60443030372188 0.0457237463413521 7.20853220795859 0.0464061941077977 7.11904549120666 0.0547993455672543
ENSG00000023228 NDUFS1 protein_coding 2 -0.0589467224968551 7.34014184635204 -2.40509875591206 0.0171955479666 0.0838953794398544 -5.60506455065453 0.0459928787516311 7.37982038481108 0.0923934576449564 7.24347049810637 0.173333683443659
ENSG00000205710 C17orf107 protein_coding 17 -0.104502749965276 1.84686560208477 -2.12737998446781 0.0347689642353565 0.136912988763862 -5.60511012049034 0.0750580369715612 1.98882121300588 0.45553988712836 1.50101011365879 1.5255808574541
ENSG00000184730 APOBR protein_coding 16 0.125565988950545 -0.161277454730599 1.8810315988499 0.0616046506299857 0.199068614171837 -5.6073239031438 0.109132811556379 -0.207545872568491 0.377483478637195 -0.0485507639982815 0.857956770238134
ENSG00000273287 CTA-268H5.14 lincRNA 22 -0.127703314954394 -0.671683904186542 -1.82493925601759 0.0696907632716163 0.21565607288241 -5.60805010392227 0.118226339499953 -0.622554790225786 0.303857651425879 -0.791380290927294 0.7185993734281
ENSG00000099769 IGFALS protein_coding 16 0.114664175729798 -0.693949483116548 1.82513132042558 0.0696616443026004 0.215609406860783 -5.60845081923653 0.118200756390504 -0.756949622337459 0.411483778375964 -0.540458234832875 0.397505084620952
ENSG00000163930 BAP1 protein_coding 3 -0.0634960582663853 7.46636015369044 -2.40201150584463 0.0173366224888185 0.0843048746660967 -5.60942600127152 0.0462173710230253 7.51774986812789 0.0989785082114762 7.34115612215192 0.269840387060577
ENSG00000125144 MT1G protein_coding 16 0.263452045488509 2.92586609004226 2.25040365162545 0.0256504910748133 0.110910046173031 -5.60965113408881 0.0608027800819593 2.8121179064812 1.13177151738033 3.20299802817282 1.62575308485779
ENSG00000160602 NEK8 protein_coding 17 0.0870533670629043 0.613078457857047 1.97172102307773 0.0501948836853127 0.174733505487847 -5.61093541784507 0.0957918896774462 0.578627345469166 0.265118951387366 0.697013895311158 0.445612853676552
ENSG00000143921 ABCG8 protein_coding 2 -0.108655312476766 -0.255276346968802 -1.88907966426388 0.060511395754061 0.196714445703848 -5.61104118594588 0.107842216226433 -0.103866722081858 0.324517542276324 -0.624165251238812 3.23535588971821
ENSG00000157184 CPT2 protein_coding 1 0.0656283906904433 2.25618183759186 2.16353818038631 0.0318362532038698 0.129350822282005 -5.61131089469267 0.0709123282517021 2.22154455604204 0.195417839071594 2.34057085082235 0.439491871743405
ENSG00000156026 MCU protein_coding 10 -0.0487261095455183 3.83362374756506 -2.31966421592963 0.0214969672180121 0.0976700715071859 -5.61138101747877 0.0535444000192358 3.86338602842218 0.0705293157632009 3.76111200874953 0.141407411025783
ENSG00000089737 DDX24 protein_coding 14 -0.0524119920131909 8.00781935305006 -2.39321109186725 0.0177443981072933 0.0854903771088925 -5.61257247514638 0.0468672836937268 8.0622481448547 0.0944244312724919 7.87521102392604 0.208621469180054
ENSG00000218416 AC110619.2 protein_coding 2 -0.102394093428754 1.44840632208677 -2.07493214713459 0.0394349004423373 0.14839951211516 -5.61378693851952 0.0813551450995812 1.52040067504087 0.194055295371834 1.27300189852588 0.573812984120781
ENSG00000064102 ASUN protein_coding 12 -0.0634863247125793 3.62336609754758 -2.29523886011157 0.0228889396668999 0.102275732651649 -5.61548634617282 0.0560693020579739 3.60700245812145 0.122127325338884 3.66323387360397 0.28091422557856
ENSG00000113389 NPR3 protein_coding 5 -0.169021812739085 -0.687587734582461 -1.82512787428259 0.069662166685085 0.215609406860783 -5.61641602382561 0.118200756390504 -0.485048606922114 0.933875317046954 -1.18104670015494 2.95642555687133
ENSG00000145632 PLK2 protein_coding 5 -0.0622361349584006 6.62045363638801 -2.40385630618313 0.0172522001976818 0.084032701543029 -5.61647980235877 0.0460681610721044 6.71397789103419 0.169957127437994 6.39259454325005 1.0803990259865
ENSG00000101596 SMCHD1 protein_coding 18 0.0501962268588826 5.41292649944887 2.39960066201909 0.0174474988258982 0.0845071206750635 -5.61687773973399 0.0463282457366331 5.38123256970286 0.12569836901012 5.49014443737551 0.0768683652989932
ENSG00000105877 DNAH11 protein_coding 7 0.155355943875572 -1.08543864157335 1.78029769757227 0.076737422531967 0.228464980259414 -5.61817767110202 0.125248401118421 -1.15436688712398 0.463169673668729 -0.917504370595434 0.890431939090489
ENSG00000213638 ADAT3 protein_coding 19 -0.104173589033671 -0.294702658524427 -1.84724269211439 0.0663760436619431 0.208842336981325 -5.61819438289564 0.114490933197048 -0.275892075799184 0.587593723982049 -0.340532078255019 0.77265940722219
ENSG00000076351 SLC46A1 protein_coding 17 0.0587681647544704 2.46925020454177 2.18433244853878 0.0302485117457726 0.124747740271087 -5.61862556672347 0.0683888401379883 2.43884926990568 0.112474963854395 2.54331793620061 0.225949223993993
ENSG00000100365 NCF4 protein_coding 22 -0.132993351901031 -0.449225237975417 -1.8332462014126 0.0684405173633341 0.213318314376691 -5.61944784313682 0.116944740391373 -0.397311629831579 0.580709454707692 -0.575705665089496 1.3021678707101
ENSG00000105929 ATP6V0A4 protein_coding 7 -0.167990514218562 -0.949541899721977 -1.77302873023589 0.0779384864183582 0.231196652936705 -5.6194973997406 0.126745950698322 -0.886640921647074 0.31185737140888 -1.10279155539538 0.849586904212043
ENSG00000183675 PTPN20B protein_coding 10 -0.405857235368747 -0.734716677239172 -1.80378551986165 0.0729601124516757 0.221182005668782 -5.61951722059533 0.121255750157967 -0.517535692417307 2.10066110758478 -1.26384853116881 3.64949547406015
ENSG00000166558 SLC38A8 protein_coding 16 -0.357716493353365 -0.70824618975833 -1.8150078803993 0.071210252128548 0.218325185845589 -5.62007369108146 0.119689592776945 -0.565484874040169 1.8698850246198 -1.05606466805349 3.12658028442771
ENSG00000241258 CRCP protein_coding 7 -0.0532761282917968 4.93559833449283 -2.38135264793647 0.0183072664908776 0.0874091834099719 -5.62170130473452 0.0479192060539645 4.94968790706672 0.0359291397278436 4.90127101222189 0.0450325532455899
ENSG00000115844 DLX2 protein_coding 2 -0.114680306210359 0.722045663520005 -1.98383884365756 0.0488149637573977 0.171634404088995 -5.62249615317092 0.0940929094019162 0.872353317951892 0.284230041983205 0.355841559995044 2.04241188369474
ENSG00000176809 LRRC37A3 protein_coding 17 -0.0643639565028648 3.66039103998914 -2.2990221995902 0.0226682925652895 0.101460326319164 -5.62274239507236 0.0556222823909348 3.68486154131424 0.0563037942805088 3.60077200039706 0.0866652475793318
ENSG00000213064 SFT2D2 protein_coding 1 0.0894577083172258 4.06069384562674 2.32803966412381 0.0210370727534966 0.0962868074504796 -5.62286827397988 0.0527860710568263 3.97542027943337 0.338046435244806 4.26845126144331 0.850666954284949
ENSG00000145335 SNCA protein_coding 4 -0.063594851861664 8.16057066131659 -2.38410048354477 0.0181754539590865 0.0869369839746169 -5.62290907844285 0.0476603382650365 8.22521525085168 0.252566965176031 8.00307293408565 0.829651591716119
ENSG00000120669 SOHLH2 protein_coding 13 -0.265759056964231 -1.6123359726653 -1.71093278389408 0.0888400073576421 0.250708156526542 -5.6243622065672 0.137442489945906 -1.57422430809442 1.49346410162722 -1.70518984634706 0.954118672302048
ENSG00000112146 FBXO9 protein_coding 6 -0.0470687890879163 6.81609719707764 -2.40003193046628 0.01742761856823 0.0844744367670632 -5.62486247481192 0.04631032786049 6.86257704028386 0.178404014268447 6.70285539726612 0.435538564614145
ENSG00000180539 C9orf139 protein_coding 9 0.129829130540669 -0.936001983787649 1.79137728701275 0.0749360312881537 0.225199119064876 -5.62543018802602 0.123458000277005 -1.00105891847704 0.702503072412038 -0.777499633817127 1.23998185432506
ENSG00000149599 DUSP15 protein_coding 20 0.0802931871515127 1.97439609871149 2.12588515972291 0.0348950579666838 0.137194554110443 -5.62572116356975 0.0752123958996979 1.91763672229158 0.209723261311095 2.11268257944366 0.281693817566683
ENSG00000158163 DZIP1L protein_coding 3 0.11126197821482 0.240176380876946 1.92205567089498 0.0561998449166526 0.188142691733566 -5.6262467472143 0.10314303441599 0.209266847535636 0.221623556154546 0.315483243926683 0.302669396099246
ENSG00000160075 SSU72 protein_coding 1 -0.0470114551680987 6.4193814084954 -2.40505124487714 0.0171977113069411 0.0838953794398544 -5.62648504165191 0.0459928787516311 6.43533179892801 0.0866555582961856 6.38052045725959 0.0902402634204764
ENSG00000119048 UBE2B protein_coding 5 0.0437138323634401 6.42739025806946 2.40218321077719 0.0173287494863233 0.0843048746660967 -5.62802292815387 0.0462173710230253 6.40714038944528 0.176293454763513 6.47672630162655 0.15161928475652
ENSG00000104972 LILRB1 protein_coding 19 -0.12922774709302 0.37818640604201 -1.93748925290777 0.0542723102955345 0.183850476499122 -5.62805843232746 0.100789968774333 0.431862636659404 1.06431697983054 0.247411589628724 1.16311047539445
ENSG00000154473 BUB3 protein_coding 10 0.0340159922563623 5.57234360342073 2.39863865837259 0.0174919167450844 0.0845966922559163 -5.62807171644082 0.0463773504058683 5.54379578793725 0.0534892054894206 5.6418964629623 0.0594179579051163
ENSG00000159445 THEM4 protein_coding 1 -0.0498270097626299 3.99085661807832 -2.3223152813518 0.0213504518233648 0.0972536857470916 -5.62814402890173 0.0533161302395914 3.99367628918724 0.0297424232119107 3.98398687392204 0.042547720131868
ENSG00000006607 FARP2 protein_coding 2 0.0610858581701954 4.33591548729235 2.34665562061525 0.0200457206965543 0.0929489244761078 -5.62819575130634 0.0509561866465951 4.31667832448503 0.1029861291129 4.3827842112229 0.182025155272182
ENSG00000152904 GGPS1 protein_coding 1 -0.0470163035802302 4.95692618020169 -2.37852758526482 0.0184436627178535 0.0877582682703457 -5.63110174834975 0.0481105803318377 4.95934236328463 0.0458706582417397 4.95103947959961 0.0426151573027391
ENSG00000182481 KPNA2 protein_coding 17 -0.0583533248139006 5.28488452032431 -2.38933427477773 0.01792670772504 0.0861345908523607 -5.63125176452847 0.0472204526619261 5.32458775080962 0.0769881790666022 5.18815301332373 0.158491515012197
ENSG00000114503 NCBP2 protein_coding 3 -0.0424096350695943 6.00694576025288 -2.40282285257944 0.0172994484985481 0.0842371191846274 -5.63221742554332 0.0461802263117816 6.00942928472491 0.0480036421401984 6.00089499153921 0.0488946807954764
ENSG00000170860 LSM3 protein_coding 3 0.0504748412403904 4.80614718961998 2.37252298541727 0.0187365521543973 0.0887060265560396 -5.63299039684061 0.048630157598319 4.77344887046838 0.0867166608486891 4.88581218537113 0.090622433119011
ENSG00000197594 ENPP1 protein_coding 6 0.100854199948525 0.231678555040079 1.92109916336314 0.0563211736280447 0.188311750516573 -5.6335345385155 0.103235715325959 0.189076267982241 0.1388099475333 0.33547321805372 0.168680586359657
ENSG00000215504 AP000974.1 protein_coding 11 0.104064591010564 -0.226803567069728 1.86675664778271 0.0635843253217583 0.203184526749337 -5.63419440518314 0.111389225072751 -0.271644435539561 0.163021069182006 -0.117554905706864 0.153479656510936
ENSG00000146872 TLK2 protein_coding 17 -0.0359852651995491 5.22051964624637 -2.38653501754391 0.0180593712821942 0.0866514980127308 -5.63498004133199 0.047503829988681 5.23312095945144 0.0182376680808838 5.18981826498311 0.0267380716749883
ENSG00000186642 PDE2A protein_coding 11 -0.0583928322132211 7.70045066059851 -2.3862754784236 0.0180717152832325 0.0866746849663636 -5.63538789058721 0.0475165414723667 7.78820872898487 0.128489861211345 7.48664009398448 0.849902477309975
ENSG00000102683 SGCG protein_coding 13 -0.120497426318567 0.907986770039264 -2.00832790912093 0.0461241236380472 0.165156457973991 -5.63548870173504 0.0905415887902657 1.00500733666794 0.413876197840718 0.67160938952575 1.17324844794454
ENSG00000112367 FIG4 protein_coding 6 -0.0626618257265732 5.38730899732604 -2.38984989730283 0.0179023652474289 0.0860694787302549 -5.63560275663777 0.0471847570853966 5.44145128846752 0.105759773629673 5.25539868799954 0.274559524747272
